#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
15000,29.99999999999425,-65039.94192313759,12116.924730230276,-52923.01719290731,289.2390737680348,38.130666981997045,1.4124264270750173,47.7
15500,30.999999999993697,-65190.9815801784,12194.47176081709,-52996.50981936131,291.09017310221094,38.031885645259855,1.4160949638341667,47.6
16000,31.999999999993143,-65458.39374653429,12298.305080353715,-53160.08866618057,293.5687436832517,38.137792431558,1.4121625373052373,47.6
16500,32.999999999994365,-65114.25466958126,11939.127241456416,-53175.12742812485,284.9949291425481,38.145755380873105,1.4118677475285772,47.6
17000,33.99999999999559,-65329.76492674112,12062.594481660555,-53267.17044508056,287.9421745032661,38.64916201426052,1.3934781226950714,47.6
17500,34.99999999999681,-65257.36604736355,12160.535116479903,-53096.83093088365,290.2800827704295,38.47706035057735,1.399710924812407,47.6
18000,35.99999999999803,-65302.3976574339,12234.528329251398,-53067.8693281825,292.04635010340655,38.48895326366742,1.3992784204450894,47.6
18500,36.999999999999254,-65246.2633451781,12183.199164549671,-53063.064180628426,290.8210887119106,38.235813230424235,1.408542337070409,47.6
19000,38.000000000000476,-65096.55650773369,11961.97930562628,-53134.57720210741,285.54042315372146,38.50573547672526,1.398668563542256,47.6
19500,39.0000000000017,-65383.91923703376,12124.254570449988,-53259.664666583776,289.4140419421564,38.069542620374094,1.4146942153843032,47.5
20000,40.00000000000292,-65421.09235951759,12170.576640986917,-53250.515718530674,290.5197806568397,37.94228880926275,1.419438927316939,47.5
20500,41.00000000000414,-65361.945794387146,12140.572313775938,-53221.373480611204,289.80355735721935,38.481326428362976,1.3995557514793422,47.5
21000,42.000000000005365,-65174.22276727257,11967.017314734068,-53207.2054525385,285.66068379083976,38.09280995627882,1.4138301109627704,47.5
21500,43.00000000000659,-65109.83213164906,11971.01073835371,-53138.82139329535,285.75600947574947,38.04525457111868,1.415597354637068,47.5
22000,44.00000000000781,-65230.4688317047,12229.24344452613,-53001.225387178565,291.92019638066427,38.04351766851337,1.4156619846945397,47.5
22500,45.00000000000903,-65388.24302940824,12241.601765500232,-53146.64126390801,292.21519774375435,37.89034422883026,1.4213848626476855,47.5
