#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
8500	0.02	-0.0042671692875440636	-474.8784278737313
8550	0.02	-0.0062541994448268995	-696.0081027573934
8600	0.02	-0.009225893842566595	-1026.7176360864548
8650	0.02	-0.008975436707310873	-998.8451326478936
8700	0.02	-0.00871542260607169	-969.909067706226
8750	0.02	-0.01213799532037558	-1350.7952806334833
8800	0.02	-0.012319977289359086	-1371.0474209890378
8850	0.02	-0.014193832894837624	-1579.5822936479508
8900	0.02	-0.01713372665319975	-1906.7528444301797
8950	0.02	-0.0192320238227626	-2140.265038099767
9000	0.02	-0.02458225071040603	-2735.6731791801426
9050	0.02	-0.026853961334144253	-2988.4839529954347
9100	0.02	-0.027969641650177842	-3112.64413478954
9150	0.02	-0.02858611116692068	-3181.248883093634
9200	0.02	-0.027803218747246	-3094.123508777081
9250	0.02	-0.0322519956202813	-3589.2124131696983
9300	0.02	-0.029696669738942187	-3304.839083811168
9350	0.02	-0.028425236839163058	-3163.34573871317
9400	0.02	-0.028254254766089608	-3144.3177385134304
9450	0.02	-0.025293094755013543	-2814.7805404352903
9500	0.02	-0.02800134901253921	-3116.1727368616785
9550	0.02	-0.029651915530248565	-3299.8585435904656
9600	0.02	-0.029349624788543072	-3266.217658378595
9650	0.02	-0.02778519812949695	-3092.118056907393
9700	0.02	-0.029145217321696414	-3243.4698623665795
9750	0.02	-0.027391744018019835	-3048.3319173595414
9800	0.02	-0.02805526645868214	-3122.173021906393
9850	0.02	-0.02733603882009279	-3042.1326796369585
9900	0.02	-0.026556013562438443	-2955.32638180904
9950	0.02	-0.02406633665719519	-2678.2588986588903
10000	0.02	-0.02167192130779657	-2411.7927427184086
10050	0.02	-0.016992101196078673	-1890.9918399111243
10100	0.02	-0.014385225207897577	-1600.8816784645626
10150	0.02	-0.010437155023273113	-1161.5146798591063
10200	0.02	-0.005248762535073008	-584.1165261977604
10250	0.02	-0.005008765639524285	-557.4081064532165
10300	0.02	-0.0010576161459417179	-117.69842226431511
10350	0.02	0.00034142983548962467	37.996538824879096
10400	0.02	0.004195247472009402	466.8744991824979
10450	0.02	0.0012787320338258686	142.3056403380943
10500	0.02	0.006226186625053724	692.8906534794784
10550	0.02	0.0056189186481848796	625.3099125430173
10600	0.02	0.007609041069021681	846.783714682039
10650	0.02	0.010883474104032165	1211.1839779625554
10700	0.02	0.011455171718246093	1274.8062169605598
10750	0.02	0.01107518449236479	1232.518760269928
10800	0.02	0.011634174806367229	1294.7268480261328
10850	0.02	0.015605644358897644	1736.697880897783
10900	0.02	0.013691195234234716	1523.6454966818721
10950	0.02	0.01644882213357947	1830.5322026875863
11000	0.02	0.01057713822004103	1177.0929229355947
11050	0.02	0.010711760563743712	1192.074575320659
11100	0.02	0.007055451074597416	785.1766097082109
11150	0.02	0.007315106300566225	814.0727366692843
11200	0.02	0.007087031169195272	788.6910485936118
11250	0.02	0.005374019582720799	598.0559473593995
11300	0.02	0.002628031938718787	292.4645335969331
11350	0.02	0.002085134790204222	232.04739825236632
11400	0.02	0.0035657954559829377	396.8249736890682
11450	0.02	0.004221664813048038	469.8143931814659
11500	0.02	0.005568242213306628	619.6703083690097
11550	0.02	0.007271286483799711	809.1961816761325
11600	0.02	0.010242470924638244	1139.8489636754043
11650	0.02	0.010005821190361527	1113.513037866671
11700	0.02	0.009551251285399328	1062.9255342358038
11750	0.02	0.011454153520974732	1274.6929053277402
11800	0.02	0.008605041140698775	957.6250983554673
11850	0.02	0.010004229268233342	1113.3358783900749
11900	0.02	0.011880774853720636	1322.1701095678307
11950	0.02	0.013146727103896468	1463.0535322343621
12000	0.02	0.011847662967050289	1318.4852028705861
12050	0.02	0.013695717220051406	1524.1487327549676
12100	0.02	0.013283744376082469	1478.3017078802557
12150	0.02	0.012351593947224234	1374.5659288732804
12200	0.02	0.016501670344460775	1836.4134962590676
12250	0.02	0.01508696338363387	1678.9756792452126
12300	0.02	0.018085998961220647	2012.727917380923
12350	0.02	0.016012077788376478	1781.9284436011721
12400	0.02	0.017466806223481277	1943.8201112840768
12450	0.02	0.015263068374823944	1698.5737911835342
12500	0.02	0.017857713552244466	1987.3228282419561
12550	0.02	0.017017419920349743	1893.8094726712566
12600	0.02	0.01485592103638616	1653.2637800352336
12650	0.02	0.012512629521951786	1392.4870178681765
12700	0.02	0.011478456495709373	1277.3974988549596
12750	0.02	0.008091605273123987	900.486606493986
12800	0.02	0.006975456298836452	776.2742693528926
12850	0.02	0.009626191510825988	1071.2653712652361
12900	0.02	0.008086463204423465	899.914363553531
12950	0.02	0.009213716025983136	1025.3624092359598
13000	0.02	0.009724401830084214	1082.1948560987676
13050	0.02	0.011497986323478974	1279.5709054584763
13100	0.02	0.015926029363552113	1772.3524136974875
13150	0.02	0.019303694888549175	2148.2410617236987
13200	0.02	0.01916660442728683	2132.984741120066
13250	0.02	0.01982868609015477	2206.6655065175196
13300	0.02	0.02319796563929284	2581.620908458619
