#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
71500,142.9999999999547,-53019.37112187085,15494.233705435061,-37525.137416435784,291.22174985701804,48.2721162569188,1.3130289927235415,58.1
72000,143.99999999995947,-53045.500887863556,15720.902682285476,-37324.59820557808,295.48210485950665,48.202438515496866,1.3149270065471592,58.1
72500,144.99999999996425,-52693.89879141741,15462.253502335938,-37231.64528908147,290.6206661968405,47.92758488562743,1.3224678092315694,58.1
73000,145.99999999996902,-52792.01480376752,15555.99565942428,-37236.01914434324,292.38259618587006,48.18604320222398,1.3153744107906007,58.1
73500,146.9999999999738,-52659.249540175544,15560.43219147581,-37098.81734869973,292.465982989755,48.009040822179315,1.3202240057288153,58.1
74000,147.99999999997857,-52704.27992912176,15693.14844946117,-37011.13147966059,294.9604503909673,48.306235357105265,1.3121015893061714,58.1
74500,148.99999999998334,-52522.299319640326,15652.208271082094,-36870.09104855823,294.1909595846662,48.25194915183415,1.3135777787133498,58.2
75000,149.99999999998812,-52731.00153274175,15833.490004543379,-36897.511528198374,297.59823900482814,48.22551812713259,1.3142977130565134,58.2
75500,150.9999999999929,-52771.37615475926,15788.268013253488,-36983.10814150577,296.74826941705555,47.706736726835956,1.3285898917877947,58.2
76000,151.99999999999767,-52722.191585196466,15820.116994485923,-36902.074590710545,297.346886697652,48.56598111161094,1.3050840677921058,58.2
76500,153.00000000000244,-52686.85912394202,15789.342308081003,-36897.51681586102,296.768461317183,48.24787095204695,1.3136888101954005,58.2
77000,154.00000000000722,-52804.92175774415,15743.982158156983,-37060.93959958717,295.9158949698704,48.275213360215496,1.3129447551585687,58.2
77500,155.000000000012,-53012.10268742157,15935.26819085641,-37076.834496565156,299.5112101190406,48.0594702645814,1.318838677091437,58.2
78000,156.00000000001677,-53103.32567067028,15934.077798121682,-37169.2478725486,299.48883610159544,47.470856579429515,1.3351915839016337,58.2
78500,157.00000000002154,-52789.350921425794,15812.587760573433,-36976.76316085236,297.20537103984253,48.127326903605095,1.3169791938040911,58.2
79000,158.00000000002632,-52845.92653501617,15794.001314288807,-37051.92522072737,296.8560296323528,48.08889535933347,1.318031693426162,58.2
79500,159.0000000000311,-52525.689733980944,15382.10563454404,-37143.58409943691,289.1142475672132,48.34205004296923,1.3111295058674088,58.2
80000,160.00000000003587,-53173.27185253682,15901.611334572852,-37271.66051796397,298.8786129368937,47.563837843604475,1.3325814538739613,58.2
80500,161.00000000004064,-52873.930772866726,15544.025955372079,-37329.90481749465,292.1576197058696,47.86002394592015,1.3243346525918085,58.2
81000,162.00000000004542,-52857.032199942274,15519.220725844323,-37337.81147409795,291.69139320599794,47.62295189151063,1.3309273295331892,58.2
81500,163.0000000000502,-53165.04918866924,15819.565207389662,-37345.483981279576,297.33651558754894,47.45954943751153,1.3355096906031474,58.2
82000,164.00000000005497,-52937.318107973115,15480.598209943113,-37456.71989803,290.96546400688663,47.93075661455654,1.3223802973768726,58.2
82500,165.00000000005974,-53232.33553518494,15973.650171113954,-37258.68536407099,300.2326183323205,47.58180880432074,1.3320781571401763,58.2
83000,166.00000000006452,-53070.25246011317,15922.886364383708,-37147.36609572946,299.2784875952709,47.806925255877786,1.3258055782966922,58.2
83500,167.0000000000693,-53241.06609893929,15888.654275767216,-37352.41182317208,298.6350786382563,47.73622047778773,1.3277693028703133,58.2
84000,168.00000000007407,-52827.876961792754,15327.489237798029,-37500.387723994725,288.08770550429864,48.037824226217374,1.3194329511465201,58.2
84500,169.00000000007884,-53066.916421366455,15653.439023737206,-37413.47739762925,294.21409218668293,47.96903151070859,1.3213251589477317,58.2
85000,170.00000000008362,-52972.344251835784,15705.788808038656,-37266.55544379713,295.1980321529142,48.12462922606109,1.3170530184808562,58.2
85500,171.0000000000884,-52966.212124973914,15603.56970914848,-37362.64241582544,293.2767738697658,47.058554662838326,1.346889819281009,58.2
86000,172.00000000009317,-53155.119926077605,15600.721730304682,-37554.39819577293,293.223244705419,47.67136145262406,1.329575792553055,58.2
86500,173.00000000009794,-53190.15353270862,15616.0372700011,-37574.11626270752,293.5111078134106,47.89376788420926,1.3234015819906557,58.2
87000,174.00000000010272,-53473.2057123107,15999.130226225272,-37474.07548608543,300.71152851123236,47.887535626872314,1.3235738142659463,58.2
87500,175.0000000001075,-53224.14780541419,15587.796189266603,-37636.351616147585,292.980302798738,47.8059225015879,1.3258333877638382,58.2
88000,176.00000000011227,-53109.66370239273,15489.047685575064,-37620.61601681767,291.12427606082167,47.81079765351407,1.3256981957254,58.2
88500,177.00000000011704,-53091.78991737461,15540.50597639368,-37551.28394098093,292.0914599681867,47.217659129284485,1.3423513438459664,58.2
89000,178.00000000012182,-52961.980646992306,15601.364094593257,-37360.61655239905,293.23531825844015,47.805368699420605,1.3258487469049471,58.2
89500,179.0000000001266,-52964.81765126746,15559.012247369525,-37405.80540389794,292.4392944412799,47.448623929149754,1.3358172047328236,58.2
90000,180.00000000013137,-52844.95435639943,15197.005009334374,-37647.949347065056,285.6351901967105,48.38227389838478,1.3100394644240108,58.2
90500,181.00000000013614,-53028.42362566808,15311.884900725208,-37716.538724942875,287.7944143074509,47.810589449371385,1.3257039688367438,58.2
