#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
7050	0.02	-0.015373751187021622	-1737.2103223383249
7100	0.02	-0.014538201415214235	-1642.7944786868031
7150	0.02	-0.017180970043980205	-1941.4232834328993
7200	0.02	-0.0191459760622955	-2163.465951936343
7250	0.02	-0.01849025934202402	-2089.3709674964302
7300	0.02	-0.018152274630389837	-2051.1792130767863
7350	0.02	-0.016209363481570958	-1831.6332309638642
7400	0.02	-0.015740685016735836	-1778.6732827336245
7450	0.02	-0.014333440368817424	-1619.656794260531
7500	0.02	-0.01635054529794252	-1847.5865598387454
7550	0.02	-0.01688244658823274	-1907.6905904501743
7600	0.02	-0.016064024180956097	-1815.210112741246
7650	0.02	-0.01873746508719832	-2117.304837833858
7700	0.02	-0.020227247082624248	-2285.6479200786475
7750	0.02	-0.02270919472934251	-2566.1042003274224
7800	0.02	-0.02148715957337371	-2428.0161005927603
7850	0.02	-0.02297003383785553	-2595.5786198276473
7900	0.02	-0.02468520844523482	-2789.3907217866836
7950	0.02	-0.023235475856325436	-2625.573161098584
8000	0.02	-0.024825932099120117	-2805.292279002796
8050	0.02	-0.017968283207551977	-2030.388464281172
8100	0.02	-0.017172146526955506	-1940.4262395320216
8150	0.02	-0.009647007654860084	-1090.0970800052667
8200	0.02	-0.011045484586729779	-1248.1228300022472
8250	0.02	-0.007545688848131668	-852.6512753239788
8300	0.02	-0.0060657379996985695	-685.4190976221734
8350	0.02	-0.00449012137140692	-507.3768334136268
8400	0.02	-0.001271833288638525	-143.7152124057747
8450	0.02	-0.00020318131364305462	-22.95917704619469
8500	0.02	0.002810723456190328	317.6074428376543
8550	0.02	0.0008781571756049263	99.23041498058045
8600	0.02	0.003497538234726	395.2164602005683
8650	0.02	0.0038597086010118973	436.141156528947
8700	0.02	0.006344646116730829	716.9352873925278
8750	0.02	0.005160403080134571	583.1176392268
8800	0.02	0.006323040364070052	714.4938704548142
8850	0.02	0.007063917855926338	798.2118915664993
8900	0.02	0.008562333076899686	967.5305150668745
8950	0.02	0.007517060783369112	849.4163478811521
9000	0.02	0.005951050506015487	672.4595866059188
9050	0.02	0.006118024358072355	691.3273759843926
9100	0.02	0.008042887351335522	908.833944180104
9150	0.02	0.00870014932580221	983.1035399758198
9200	0.02	0.01013789472117145	1145.5665661654425
9250	0.02	0.011393476992957386	1287.4454385731663
9300	0.02	0.010110018040371361	1142.4165439588046
9350	0.02	0.005420074599082687	612.4601228956366
9400	0.02	0.0001273994132802173	14.395938448455942
9450	0.02	-0.0020429388266206532	-230.84895640220776
9500	0.02	-0.007314758185050678	-826.5564643199215
9550	0.02	-0.010675901756107461	-1206.3605365641884
9600	0.02	-0.01015557127800374	-1147.5639899964187
9650	0.02	-0.0099363625971549	-1122.7937450194968
9700	0.02	-0.007022487588464022	-793.5303348392423
9750	0.02	-0.009283368456836742	-1049.0064079416866
9800	0.02	-0.006022712431180373	-680.5572743205587
9850	0.02	-0.004050747565545162	-457.72826673508706
9900	0.02	-0.004540139496090593	-513.028804845156
9950	0.02	-0.006259424381124859	-707.3053618797969
10000	0.02	-0.005684792883803677	-642.37288336214
10050	0.02	-0.008060071669256241	-910.7757457684776
10100	0.02	-0.010632278735071634	-1201.4312020437364
10150	0.02	-0.012382136348724536	-1399.1624305565515
10200	0.02	-0.012319085949498853	-1392.0378320750253
10250	0.02	-0.010140513591549697	-1145.8624945045065
10300	0.02	-0.002055906523954909	-232.31428632669918
10350	0.02	-0.0001397311602482276	-15.789406956218498
10400	0.02	0.0029528800782129085	333.6709232571145
10450	0.02	0.0021745004001128706	245.71521257569728
10500	0.02	0.006954926346366897	785.8960180265569
10550	0.02	0.008664084161274304	979.0282316575999
10600	0.02	0.00969375308426149	1095.3792418856292
10650	0.02	0.00962459496838464	1087.5644807832016
10700	0.02	0.012079232379440816	1364.9347462578003
10750	0.02	0.011652820994709129	1316.7509133007652
10800	0.02	0.01293792619037186	1461.9658308597643
10850	0.02	0.013036159991169093	1473.066099796831
10900	0.02	0.015239138590619136	1721.9993052519696
10950	0.02	0.01700686458074836	1921.7496329215533
11000	0.02	0.018339160858114944	2072.297070388085
11050	0.02	0.019303293524936933	2181.242584110245
11100	0.02	0.020199332984591836	2282.4936697821026
11150	0.02	0.0135699839487901	1533.3873888699604
11200	0.02	0.01003114643966397	1133.5041739574028
11250	0.02	0.00860471565146612	972.3196810373917
11300	0.02	0.004107205153122197	464.107887604452
11350	0.02	0.005346569013789224	604.1541044120588
11400	0.02	0.001704807176786202	192.6405981911305
11450	0.02	0.004547636285416584	513.8759305494212
11500	0.02	0.0016203547539885164	183.09760384668755
11550	0.02	0.005189839712104092	586.4439335248043
11600	0.02	0.005217522948974377	589.5720968638465
11650	0.02	0.0055861756398542135	631.2292859365363
11700	0.02	0.00405008251004782	457.6531164831509
11750	0.02	0.004857753499857807	548.9187004959584
11800	0.02	0.003595704599087609	406.3091089237618
11850	0.02	-0.0008623133222077763	-97.44008382897579
11900	0.02	-0.0022689289578659406	-256.38549488068446
11950	0.02	-0.001605192789028319	-181.38432504339704
12000	0.02	-0.0022430029483450587	-253.45589553900018
12050	0.02	-0.0016595278447681112	-187.5241030681435
12100	0.02	0.0019684587962617516	222.43282711966913
12150	0.02	0.004962123105798927	560.712306010555
12200	0.02	0.005960728129673761	673.5531432473879
12250	0.02	0.006750421935907056	762.7873330678423
12300	0.02	0.0053292266464379	602.1944434802537
12350	0.02	0.00480041836071584	542.4399176446908
12400	0.02	0.006897923957094086	779.4548354005319
12450	0.02	0.008856408671388755	1000.7606065441884
12500	0.02	0.009095655772553309	1027.795162305924
12550	0.02	0.015399743700529739	1740.147436528643
12600	0.02	0.01732871915977636	1958.1187070777235
12650	0.02	0.02031182007209659	2295.204538272546
12700	0.02	0.01791148621061112	2023.9704906738734
12750	0.02	0.020622397521944388	2330.2993141146703
12800	0.02	0.017315394886662845	1956.6130846366634
12850	0.02	0.019551222250321708	2209.2581501034174
12900	0.02	0.019203353815137335	2169.9495500703856
12950	0.02	0.021011977490844956	2374.3212535305784
13000	0.02	0.015980029745074682	1805.7188702164315
13050	0.02	0.011506296216195736	1300.1938378924754
13100	0.02	0.009532565078758198	1077.165244300327
13150	0.02	0.010590778706250335	1196.7417623898307
13200	0.02	0.01328693194522644	1501.4029462724739
13250	0.02	0.01380153272519323	1559.5520457321002
13300	0.02	0.015421093414155299	1742.5599214477822
13350	0.02	0.013683535275446506	1546.218514753489
13400	0.02	0.01305493458235065	1475.1875998264275
13450	0.02	0.011825667333574524	1336.2822846884353
13500	0.02	0.013164822035749854	1487.6047136471404
13550	0.02	0.015596474288728705	1762.3776914860305
13600	0.02	0.016576643882677346	1873.1353533953243
13650	0.02	0.014342245370372967	1620.6517459417712
13700	0.02	0.013633061969456928	1540.5151085320033
13750	0.02	0.011736810885851446	1326.241642277027
13800	0.02	0.009501190544059237	1073.6199699639237
13850	0.02	0.006393592456457235	722.4661487665023
13900	0.02	0.005079582511707863	573.9850388601012
13950	0.02	0.0029507380789409845	333.42888062221294
14000	0.02	0.001248016976826427	141.02400567186243
14050	0.02	0.00028817609367921425	32.563456927369025
14100	0.02	0.000529785261128965	59.8649225592315
14150	0.02	0.0011719016482553638	132.4230901976059
14200	0.02	0.0003150100322820276	35.595650863820474
14250	0.02	0.001000268531914472	113.02881109582115
14300	0.02	0.0004445427375224208	50.23264803429525
14350	0.02	0.007414760967567692	837.8566254801833
14400	0.02	0.008003757941503447	904.4123808387725
14450	0.02	0.013302164678338564	1503.1242217684733
14500	0.02	0.013293945491592631	1502.1954662628996
14550	0.02	0.012704061526137376	1435.5394822220094
14600	0.02	0.01277614026914234	1443.6842697137638
14650	0.02	0.013495844441978141	1525.0097382263407
14700	0.02	0.012034696249148632	1359.90223179081
14750	0.02	0.011648027869720105	1316.2092975229439
14800	0.02	0.011645571754210524	1315.9317602346014
14850	0.02	0.012106436828348596	1368.008807290869
14900	0.02	0.010460114468562359	1181.9769037869646
14950	0.02	0.011678934821070984	1319.7017356576314
15000	0.02	0.010650837261882562	1203.5282871305926
15050	0.02	0.008798388366685478	994.2044010345767
15100	0.02	0.006698979929167107	756.974465146194
15150	0.02	0.002898990619805997	327.5814970480615
15200	0.02	0.004891350468385198	552.7151064488744
15250	0.02	0.0026912219537206573	304.1039562064602
15300	0.02	0.0055515775885211045	627.3197591608325
15350	0.02	0.005288297989314641	597.5695679525427
15400	0.02	0.008935329435517085	1009.6785319368082
15450	0.02	0.004660739202756646	526.6563868674344
15500	0.02	0.0051556939081818754	582.5855100134175
15550	0.02	0.004786397955873016	540.8556333851096
15600	0.02	0.003842499956215169	434.19660604086795
15650	0.02	0.006070403588312904	685.9463019851169
15700	0.02	0.009329080802378615	1054.171832929225
15750	0.02	0.010815072025318843	1222.086563692864
15800	0.02	0.01355393289019829	1531.5736438489214
15850	0.02	0.01474895995007625	1666.609870117899
15900	0.02	0.014566448166501149	1645.986318291283
15950	0.02	0.012643845226463085	1428.735132646253
16000	0.02	0.01561215242987524	1764.1492974072864
16050	0.02	0.016102495031464357	1819.5572598882939
16100	0.02	0.016921137379203328	1912.0625905323848
16150	0.02	0.014844769080845616	1677.436155057863
16200	0.02	0.012235590003346624	1382.6029181256245
16250	0.02	0.010739585489686027	1213.5567008569421
16300	0.02	0.008560576560495123	967.3320314051942
16350	0.02	0.004694574457757628	530.4797188266687
16400	0.02	0.0028095395218836776	317.4736600754993
16450	0.02	0.0021885109665635708	247.29838511204682
16500	0.02	0.001014691214347053	114.65855210651468
16550	0.02	0.0002598869069250777	29.366822180129866
16600	0.02	0.002420089629427114	273.4664190984088
16650	0.02	0.0009162089753985603	103.53021003911222
16700	0.02	0.0024360509876276896	275.27002811271274
16750	0.02	-0.0018049205930198375	-203.95326079181342
16800	0.02	0.0001772353591108296	20.02732394879626
16850	0.02	0.002416002281256232	273.00455501936455
16900	0.02	0.007410505728532518	837.3757899907835
16950	0.02	0.01132685343792896	1279.917078962146
17000	0.02	0.013882401120147488	1568.6900504231128
17050	0.02	0.012750247573354342	1440.7584347728387
17100	0.02	0.012073148405838579	1364.2472665650387
17150	0.02	0.011282247875871449	1274.8767188120848
17200	0.02	0.012639779277355191	1428.2756866285304
17250	0.02	0.016781716453889185	1896.308239648252
17300	0.02	0.01971264207769858	2227.4983432051436
17350	0.02	0.020695484220152827	2338.557998999626
17400	0.02	0.02258156988136745	2551.6827881039508
17450	0.02	0.026057125211611045	2944.4152137889837
17500	0.02	0.028558939911275873	3227.116440572497
17550	0.02	0.029080886466656047	3286.095601395707
17600	0.02	0.03216102375576605	3634.1463944499237
17650	0.02	0.03045463589803958	3441.3271817350924
