#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
19500,39.0000000000017,-3421.9064584361836,4256.886235903042,834.9797774668582,295.51846045657976,13.755923486191408,1.4583986382958425,19.1
20000,40.00000000000292,-3505.9927909024873,4313.80542104343,807.8126301409429,299.4698627330285,13.765910370242661,1.4573406001632792,19.1
20500,41.00000000000414,-3325.5068078880163,4182.720693963885,857.2138860758691,290.3697941408265,13.8560224936057,1.4478628401492144,19.1
21000,42.000000000005365,-3432.2701026973923,4205.7531795157465,773.4830768183542,291.9687386024773,13.89046245380674,1.4442730144859488,19.1
21500,43.00000000000659,-3465.652862485854,4231.220685409586,765.5678229237319,293.736725275445,13.97082912457004,1.435964888116886,19.1
22000,44.00000000000781,-3356.028539984069,4146.3963513407,790.3678113566307,287.84811204404764,13.994460702267434,1.4335400632846744,19.1
22500,45.00000000000903,-3495.0351226304765,4264.911212418174,769.8760897876973,296.07556454006453,13.748272352585891,1.459210260479746,19.1
23000,46.00000000001025,-3502.7335112242945,4239.07876803248,736.3452568081857,294.2822433725162,13.685973172508776,1.4658526527774753,19.1
23500,47.000000000011475,-3395.0133388719983,4097.482827298958,702.4694884269597,284.4524729502876,13.91038872083604,1.4422041312701437,19
24000,48.0000000000127,-3412.1257923092967,4179.09665758203,766.9708652727336,290.11820892269884,13.935909398797758,1.4395630386700167,19
24500,49.00000000001392,-3526.0890339360853,4285.28734167338,759.1983077372947,297.49010136671893,13.600706155516706,1.4750425346573621,19
25000,50.00000000001514,-3410.540767531834,4065.7543346005314,655.2135670686976,282.2498406046624,13.744323907135222,1.4596294598636874,19
25500,51.000000000016364,-3602.0636653185984,4235.632605933872,633.5689406152733,294.04300641352125,13.81964138226079,1.4516744339339303,19
26000,52.000000000017586,-3526.6120185511763,4170.733415972225,644.1213974210486,289.53762204581426,13.39113425461044,1.4981270219030418,19
26500,53.00000000001881,-3633.5455375071606,4241.6204819874,608.0749444802395,294.45869239023807,13.56393833368122,1.4790409383495533,19
27000,54.00000000002003,-3689.3281130345117,4256.7435695039,567.4154564693886,295.5085563735724,13.55800436745503,1.479688273955698,19
27500,55.00000000002125,-3838.7238320185415,4355.73546765497,517.0116356364288,302.38069993534947,13.658947285848006,1.468753020340677,19
28000,56.000000000022474,-3569.310221059261,4177.92888982138,608.6186687621189,290.0371409984758,13.475100213174194,1.4887919023525862,19
28500,57.0000000000237,-3452.7734504609853,4125.1851667767405,672.4117163157553,286.3756046150414,13.705476331439705,1.4637667159909618,19
29000,58.00000000002492,-3500.1120744612995,4147.447584872185,647.3355104108855,287.92109001376286,13.759254853526919,1.4580455333030584,19
29500,59.00000000002614,-3500.9140847775707,4153.104488341061,652.1904035634907,288.31379945240707,13.8012130476886,1.4536128100799972,19
30000,60.00000000002736,-3409.557924089447,4070.9444908216356,661.3865667321884,282.6101478553128,13.934369776196366,1.4397220974452658,18
30500,61.000000000028585,-3494.5716915111957,4186.759752753205,692.1880612420096,290.650190742701,13.891324175122572,1.4441834218145249,19
31000,62.00000000002981,-3515.0732050090087,4270.338197116875,755.264992107866,296.4523127250537,13.558829978472032,1.479598174224184,19
31500,63.00000000003103,-3364.378044954021,4099.316924919474,734.9388799654535,284.57979834145516,13.595600029434307,1.4755965192658056,19
32000,64.00000000003224,-3636.593353240679,4376.0075709720895,739.4142177314106,303.78801514898265,13.758958006889767,1.4580769903300481,19
32500,65.00000000002991,-3457.9687857011027,4210.629102786151,752.6603170850481,292.3072314017495,13.766007028491037,1.4573303674219036,19
33000,66.00000000002758,-3324.743417489479,4202.558438756223,877.8150212667442,291.74695563283865,13.837541474687562,1.449796563750955,19
33500,67.00000000002525,-3359.5777938371725,4201.060454221491,841.4826603843189,291.6429636398749,14.022816402511125,1.4306412852393067,19
34000,68.00000000002292,-3401.2014703047776,4262.6092417444215,861.407771439644,295.91575880605507,13.726578391646079,1.461516447024609,19
34500,69.00000000002059,-3420.296623352182,4261.0843885326285,840.7877651804465,295.80990155533254,13.673394530087405,1.4672011428192957,19
35000,70.00000000001826,-3263.6937804389245,4200.526741747353,936.8329613084288,291.60591264063663,13.90641230053709,1.442616517273009,19
35500,71.00000000001593,-3295.1026147339517,4298.7999195493785,1003.6973048154268,298.4281617210304,14.048508007683084,1.4280249596463706,18.2
36000,72.0000000000136,-3368.9317300490525,4329.052002138393,960.1202720893402,300.52829979775635,13.941799498604263,1.4389548553450184,19
36500,73.00000000001127,-3403.334999347357,4287.8743103378,884.539310990443,297.6696920239723,13.84722591014148,1.4487826089462834,19
37000,74.00000000000894,-3389.957381609587,4291.863180316843,901.9057987072556,297.94660445475944,14.085879410583763,1.424236250786697,19
37500,75.00000000000661,-3383.50018968872,4271.804558570814,888.304368882094,296.55410940350055,13.860445545718814,1.447400807902596,19
38000,76.00000000000428,-3418.7744787285906,4256.360116326235,837.5856375976441,295.4819365659381,13.851187659790856,1.4483682246975105,19
38500,77.00000000000195,-3472.797275082736,4188.211669708434,715.4143946256977,290.75098466566305,13.617927010756375,1.4731772365145812,19
39000,77.99999999999962,-3455.493416985991,4125.948709098597,670.4552921126055,286.42861069482467,13.794031460042948,1.454369604627601,19
39500,78.99999999999729,-3463.0507376744413,4004.947580579038,541.8968429045967,278.02855834857655,13.736879931921898,1.4604204288154226,19
40000,79.99999999999496,-3520.305431101869,4083.673485215288,563.368054113419,283.4938108469724,13.725924351519737,1.4615860882653138,19
40500,80.99999999999262,-3490.348511746818,4134.765316686722,644.4168049399041,287.0406708149467,13.658526510517515,1.4687982679035871,19
41000,81.9999999999903,-3563.413046921146,4243.013568980001,679.600522058855,294.5554022623186,13.732789794107397,1.4608553965758357,18.3
41500,82.99999999998796,-3637.5324197599425,4245.207095976507,607.6746762165644,294.70767969823174,13.641530854529048,1.4706282084244824,19
42000,83.99999999998563,-3501.567065030344,4286.028226038107,784.4611610077632,297.5415345022803,13.565009737321756,1.4789241194252376,19
42500,84.9999999999833,-3508.0290811291193,4270.031680799447,762.0025996703275,296.43103397217857,13.651563551128296,1.4695474262437334,19
