#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
7600	0.02	0.013203690892745838	2871.887780109075
7650	0.02	0.006319707098290859	1374.5769828208795
7700	0.02	0.008627788372152652	1876.5995202875824
7750	0.02	0.01814627591871516	3946.931845706666
7800	0.02	0.02002030195293692	4354.5445739207635
7850	0.02	0.020717000048554486	4506.080895354084
7900	0.02	0.028906204404822618	6287.285568397709
7950	0.02	0.01698930806597679	3695.283888688539
8000	0.02	0.01481073690749999	3221.4306351588752
8050	0.02	0.0036162027109470783	786.5473722708823
8100	0.02	0.002088584840398775	454.28064997778233
8150	0.02	-7.947231638396364e-05	-17.285740489839924
8200	0.02	-0.008426887601726473	-1832.9023092359039
8250	0.02	-0.00864068337989782	-1879.4042674956609
8300	0.02	-0.0042473712526873595	-923.8305938289586
8350	0.02	-0.003892103303338712	-846.5575274805678
8400	0.02	-0.012973477962683007	-2821.8149856123637
8450	0.02	-0.01883894785200086	-4097.592450910674
8500	0.02	-0.020243543299368703	-4403.101004091721
8550	0.02	-0.03218919397787507	-7001.356937809639
8600	0.02	-0.035164318966375945	-7648.465777919418
8650	0.02	-0.030939847344872776	-6729.6160013105155
8700	0.02	-0.02921061809247985	-6353.49750540701
8750	0.02	-0.022135577896322072	-4814.630710646672
8800	0.02	-0.027718034253470445	-6028.850910537506
8850	0.02	-0.02925173956828897	-6362.441691152918
8900	0.02	-0.021693899675959756	-4718.562854006999
8950	0.02	-0.019775887161377813	-4301.382783111032
9000	0.02	-0.015990922807679806	-3478.1286669831106
9050	0.02	-0.010172048783616378	-2212.486102381493
9100	0.02	-0.006495735319444953	-1412.8642542659054
9150	0.02	-0.004007192053543694	-871.5900716401184
9200	0.02	-0.0035603238413966986	-774.3933583719195
9250	0.02	-0.0007616880518842731	-165.6720553541088
9300	0.02	0.002022203442849429	439.84226861933445
9350	0.02	-0.0011633717974954237	-253.04085623408793
9400	0.02	0.007665535901767305	1667.3034125910813
9450	0.02	0.012603324968851911	2741.304326252839
9500	0.02	0.026475876483002703	5758.67359792458
9550	0.02	0.022171421285604495	4822.426878590474
9600	0.02	0.027903039330364195	6069.090705902695
9650	0.02	0.023825849845895128	5182.275742363294
9700	0.02	0.022554555419043915	4905.761019392867
9750	0.02	0.02589295864315743	5631.8852146870595
9800	0.02	0.021388615754076978	4652.161635450709
9850	0.02	0.02021064601006386	4395.94563186128
9900	0.02	0.025278172062087434	5498.16517504875
9950	0.02	0.01647006567501347	3582.345325552268
10000	0.02	0.02172899095212916	4726.195432506297
10050	0.02	0.013961258430491251	3036.663597108371
10100	0.02	0.016467746590097216	3581.840909651734
10150	0.02	0.01422706463895978	3094.4781588228757
10200	0.02	0.015514583574437413	3374.521816879786
10250	0.02	0.012056202756919274	2622.3017225536837
10300	0.02	0.005415477697590388	1177.9012663578596
10350	0.02	0.00991208703011061	2155.942747250458
10400	0.02	0.01324553431647563	2880.9889941759334
10450	0.02	0.011541359110479738	2510.3199146723105
10500	0.02	0.012411963900432501	2699.6820618082625
10550	0.02	0.016385281394002686	3563.904198555423
10600	0.02	0.027912857361855874	6071.226190964767
