#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
13750	0.02	-0.004166367342355072	-511.1727183999202
13800	0.02	-0.007067802674026776	-867.1505916600937
13850	0.02	-0.008112133190378987	-995.2797807320295
13900	0.02	-0.009880943225547292	-1212.295554837765
13950	0.02	-0.008119665034384731	-996.2038646782146
14000	0.02	-0.010488373155143749	-1286.8212946093756
14050	0.02	-0.01194543877528131	-1465.5890634426858
14100	0.02	-0.015196642930493416	-1864.480166778157
14150	0.02	-0.015987926937337762	-1961.5630122327698
14200	0.02	-0.018847398009538604	-2312.3922793267775
14250	0.02	-0.012810373286205677	-1571.7081088500443
14300	0.02	-0.012103061892042931	-1484.9278856004462
14350	0.02	-0.007612565440659454	-933.9876805244859
14400	0.02	-0.012003272471173942	-1472.6846949881847
14450	0.02	-0.010571621545107285	-1297.03506173631
14500	0.02	-0.012986507075580923	-1593.3180103586642
14550	0.02	-0.010163481129008053	-1246.9602054303393
14600	0.02	-0.007023104501098339	-861.6665609239983
14650	0.02	-0.005886493543834566	-722.2154599898112
14700	0.02	-0.009209451944049084	-1129.9101107469753
14750	0.02	-0.0062646905095039805	-768.6165463910303
14800	0.02	-0.009634893561541315	-1182.1076560577628
14850	0.02	-0.006092825253850292	-747.5303524210733
14900	0.02	-0.0082809288635726	-1015.9893668127785
14950	0.02	-0.0009736224231162975	-119.4539942889799
15000	0.02	-0.0026630405402223094	-326.729152832011
15050	0.02	-0.0006469020657629816	-79.3685866661168
15100	0.02	-0.00026089508234462914	-32.009287108104814
15150	0.02	0.0011064739411917799	135.75358240926641
15200	0.02	0.004577959414658163	561.6710593244389
15250	0.02	0.006377460921179757	782.4523782211637
15300	0.02	0.005580374359610794	684.6576157826366
15350	0.02	0.0012188081375880848	149.53589487063266
15400	0.02	0.0028850932299483685	353.9728564491585
15450	0.02	0.0014246314365488058	174.78841021420766
15500	0.02	0.004790672992964629	587.7689448752673
15550	0.02	0.0018317685106813968	224.74016622718233
15600	0.02	0.00914906285373348	1122.500957179427
15650	0.02	0.002838919037533989	348.3077324893884
15700	0.02	0.005141654638268273	630.8309763755732
15750	0.02	0.0037939614333504343	465.48213828259213
15800	0.02	-0.0023773633600405676	-291.67934354280425
15850	0.02	-0.00218826706170189	-268.479068358594
15900	0.02	-0.0023828792998544937	-292.35609566702306
15950	0.02	-0.0034405794148821708	-422.12560435969374
16000	0.02	0.0006495705970298304	79.69598947766035
16050	0.02	-0.0027930065466017806	-342.6747167541357
16100	0.02	-0.005284972897458882	-648.4147317497203
16150	0.02	-0.004763892931998309	-584.4832920659467
16200	0.02	-0.004494794131872209	-551.4674886392473
16250	0.02	-0.0015165291768375166	-186.0633684351592
16300	0.02	-0.0016211461225618033	-198.89884935709634
16350	0.02	0.001806755987955294	221.67137315510664
